node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,community_leiden,views,partner,mature,days,clustering_coef
5568,115,0.012109087080130568,0.36174913343236964,0.0002846890745047205,0.007425989730105998,0,626549,True,False,1683,0.020137299771167048
4538,115,0.012109087080130568,0.4522380952380952,0.00046199276597836314,0.023265156955786938,1,535986,True,False,1982,0.1505720823798627
7750,115,0.012109087080130568,0.422784133909095,0.0011347244111866025,0.010257264097743734,1,982819,True,False,1474,0.06056445461479786
1580,115,0.012109087080130568,0.3857432981316003,0.00014648192757020672,0.0160125865877333,2,138960,True,True,1857,0.192372234935164
830,114,0.012003790670738129,0.3767155890519635,0.00016833647913467038,0.011313192016866263,3,136410,False,True,1346,0.05868653935724266
1049,114,0.012003790670738129,0.38145158051170824,0.0001433685958130663,0.011378668328468417,1,223264,True,True,1402,0.06769135227449154
2206,114,0.012003790670738129,0.42748469571480013,0.00033391816171806466,0.019337690705493477,2,51879,False,True,885,0.13569321533923304
4851,114,0.012003790670738129,0.44586854460093894,0.0008178251931349867,0.021631242100467546,3,21504,False,True,734,0.13802204626610776
161,114,0.012003790670738129,0.4195529245449726,0.0006050721866781106,0.01107100980538441,2,117226,False,True,1364,0.05123428039124359
3061,114,0.012003790670738129,0.44260614251759334,0.0006126581309420263,0.02065907654344284,3,110956,False,False,2285,0.1448532836516069
7884,114,0.012003790670738129,0.4156054439630651,0.000519392998065914,0.008748115653809315,1,352878,True,False,1375,0.0367955286446204
718,113,0.011898494261345689,0.3772992729728656,0.0003745255880646209,0.008093097067582131,2,10224,False,True,1519,0.025284450063211124
3922,113,0.011898494261345689,0.43998146861246235,0.0005317437653164941,0.02097495464399345,7,21188,False,True,1225,0.14775600505689002
8991,113,0.011898494261345689,0.4141735717400785,0.00016814673197455203,0.024594863035756292,2,24707,True,True,2060,0.1956384323640961
619,113,0.011898494261345689,0.43412872554397514,0.0004087043365980942,0.019138325813114906,2,456418,False,True,2934,0.15786978508217447
6671,113,0.011898494261345689,0.4298452068434869,0.0003891597137533789,0.017049626277732242,2,75211,False,True,1403,0.09639696586599242
2669,113,0.011898494261345689,0.43062482996281853,0.0005603909093258033,0.01330515194374223,1,2431857,True,True,1568,0.07711757269279393
9402,113,0.011898494261345689,0.4078065956715905,0.0002570430439756664,0.01821564546358906,3,265070,False,True,1516,0.1234197218710493
5854,113,0.011898494261345689,0.42572171418325266,0.0003627886662179547,0.01682328262542642,2,117191,False,True,2928,0.13527180783817952
7125,112,0.01179319785195325,0.37921258584890594,0.00034219326702133486,0.008643117830072483,1,1935548,True,False,2554,0.03812741312741313
2048,112,0.01179319785195325,0.43989994904812635,0.0009410004482079046,0.01822745084278747,7,24649,False,True,1638,0.12451737451737452
5761,112,0.01179319785195325,0.4276772043591822,0.0002808158925572038,0.014413738216308947,1,718528,True,True,1999,0.11695624195624196
5145,112,0.01179319785195325,0.3797584772872681,0.000388182441886249,0.00762740263971133,0,8989101,True,False,2164,0.017213642213642213
6195,112,0.01179319785195325,0.44476186016016483,0.0005155247615841126,0.01765802164876879,4,10186,False,True,1291,0.09009009009009009
101,112,0.01179319785195325,0.4455965842443579,0.00042837135684499993,0.024124276284055866,3,15127,False,True,979,0.12355212355212356
4086,112,0.01179319785195325,0.4454293888654378,0.0002631621334413195,0.025931213624030138,2,37903,False,True,1837,0.24549549549549549
4315,111,0.01168790144256081,0.4507356430944471,0.00022073113806639658,0.030747738257108612,3,9811,False,True,1883,0.2167076167076167
8353,111,0.01168790144256081,0.39398465048745074,0.00020663195947162689,0.014571095291767816,2,2342,False,True,579,0.10565110565110565
6845,111,0.01168790144256081,0.42721547458389564,0.00043025953778709573,0.01213922752584411,2,435973,True,True,1949,0.05831285831285831
8723,110,0.01158260503316837,0.4448451918122629,0.0003317809748950526,0.020144024312571344,1,193586,True,False,2243,0.12360300250208507
5811,110,0.01158260503316837,0.39620358781810594,0.00022935644405800145,0.014932600079360136,2,883987,True,True,1836,0.1262718932443703
7527,110,0.01158260503316837,0.3612674984783932,0.00034597333619075965,0.005036244115662249,0,374773,True,False,3067,0.08106755629691409
1201,110,0.01158260503316837,0.44958341223253173,0.0005369386026992299,0.022351035833915008,2,3390,False,True,1739,0.13444537114261884
4297,110,0.01158260503316837,0.4274269769116522,0.0008270675032785866,0.011771670523736644,4,16961,False,True,1864,0.05404503753127606
94,109,0.01147730862377593,0.43492397875068695,0.00019537219325525257,0.024444987939409708,3,2748,False,True,2088,0.19503907577302074
5576,109,0.01147730862377593,0.38326808991484723,0.00032268379080002853,0.009158731934701993,6,647603,True,False,1811,0.04655113829425756
4622,109,0.01147730862377593,0.4314072862723721,0.0004630137514305336,0.02177317611180574,2,120908,False,True,1020,0.18280665987088004
1820,109,0.01147730862377593,0.41401107284537253,0.000511951358465645,0.016719369145748376,1,613261,True,True,974,0.12436289500509684
3851,108,0.011372012214383491,0.4170472510100123,0.0003007272965136079,0.010215396833457027,4,36526,False,True,1345,0.10055382485289027
5759,108,0.011372012214383491,0.43680434182687883,0.00046841003367994983,0.020162187175975184,4,98364,True,True,1116,0.13707165109034267
2697,108,0.011372012214383491,0.3921139554087531,0.00026093354801196684,0.01108047915471041,4,86089,False,True,1945,0.0796123226029768
4935,108,0.011372012214383491,0.44626662280907853,0.0001670224673275941,0.030940326365076168,2,7256,False,True,1798,0.26410522672204917
4885,108,0.011372012214383491,0.4365633906408017,0.0004991164230424852,0.021525986653146874,4,490896,True,True,1354,0.1585323641398408
1520,108,0.011372012214383491,0.44565931487564525,0.0002247469278256743,0.027021580346945108,2,24703,False,True,1377,0.31585323641398405
3698,108,0.011372012214383491,0.40719461475796426,0.00013903394538338998,0.020979733732565987,2,48508,True,True,596,0.20145379023883697
413,107,0.011266715804991051,0.44538760962341134,0.00023450805695591996,0.023383941121070662,2,310078,True,True,2457,0.1784517721742197
4220,107,0.011266715804991051,0.4512710857685911,0.0002280675848238856,0.028178853203756005,3,139892,False,False,985,0.23928760359724915
2794,107,0.011266715804991051,0.41556907189428083,0.001283056447115847,0.007624104168071086,4,8286,False,False,853,0.044612943043554926
7280,107,0.011266715804991051,0.4278313361564105,0.0005282567393415045,0.010975125996139022,1,4568022,True,False,2141,0.09980603068241933
121,107,0.011266715804991051,0.4088775993455892,0.0002812586740599859,0.015355179043335023,4,135514,False,True,1322,0.08746252865455828
2268,107,0.011266715804991051,0.4292817429824165,0.00029841718681067325,0.015360311843905516,2,140672,True,True,1639,0.11091518250749427
6995,107,0.011266715804991051,0.3792580168523621,0.00031106266198554155,0.013770759999356936,2,15969,False,True,618,0.19008993122906012
8175,107,0.011266715804991051,0.4462456536039846,0.0008983551502253686,0.0158664609503144,0,15000,False,True,1006,0.10209839534473637
4150,107,0.011266715804991051,0.40580267487074306,0.00010503432665602844,0.016892462584851636,3,306982,True,True,1734,0.1601128548756833
6379,106,0.01116141939559861,0.43142688411393265,0.0005135938819154428,0.019042114651651357,3,44321,False,True,2065,0.1078167115902965
5286,106,0.01116141939559861,0.43454587051018073,0.00017401216591252853,0.022067840746662508,2,59295,False,True,1615,0.22371967654986524
6837,106,0.01116141939559861,0.4338312548535928,0.00046197461942727166,0.014764270946708662,5,61407,False,True,790,0.1105121293800539
2938,106,0.01116141939559861,0.4385187237382832,0.00046301786320092407,0.013320148394057568,1,1438606,True,True,2040,0.11212938005390835
5842,105,0.01105612298620617,0.43998146861246235,0.0014619258248247929,0.016609646379095976,0,15105,False,True,2413,0.13095238095238096
9116,105,0.01105612298620617,0.3887433483422022,0.0005085978646355683,0.0106969493039608,1,199563,True,False,1322,0.06190476190476191
5769,105,0.01105612298620617,0.39532947591891104,0.00021493698604108167,0.013488719691107938,4,264159,True,False,610,0.09175824175824175
8531,105,0.01105612298620617,0.4309961425005673,0.00022412659541280532,0.02346745561548676,3,78339,False,True,2377,0.20036630036630038
209,105,0.01105612298620617,0.371382762396371,0.00028109355955029277,0.006878743380106215,4,68999,False,True,1816,0.08864468864468865
8911,105,0.01105612298620617,0.40736927894307895,0.000308277508513895,0.020133264139350224,2,188666,True,False,1297,0.15879120879120878
409,104,0.01095082657681373,0.3896205128205128,0.0001258730533374899,0.01679846303038148,2,112553,True,True,1987,0.16430171769977595
1455,104,0.01095082657681373,0.4463714984019553,0.00025166235889133396,0.024348820740824,2,184743,False,True,1522,0.20743091859596713
8484,103,0.010845530167421291,0.43668383299613756,0.0007390082956468366,0.014343654445207733,2,2093,False,True,1331,0.067390062821245
6878,103,0.010845530167421291,0.4385794772328438,0.0003452599515001484,0.019049016811406787,2,50021,False,True,2168,0.1724728726442033
6451,103,0.010845530167421291,0.35981662499052813,0.0007387788139119954,0.005808427712815668,0,6803067,True,False,2444,0.0196078431372549
1501,103,0.010845530167421291,0.43492397875068695,0.0001522829440915082,0.02278041646047323,2,46624,True,True,1656,0.31467732724157627
819,103,0.010845530167421291,0.43123098578758573,0.0002893051755321259,0.021969425162873497,2,53407,False,True,1670,0.19322292023605558
3601,102,0.010740233758028852,0.4234061524743647,0.0005242146823710947,0.017543250428787866,2,15150,False,True,1706,0.20345563968161523
4568,102,0.010740233758028852,0.433257299270073,0.0004500273477631753,0.020448434728149237,2,118002,True,True,1912,0.18015919238982722
3593,102,0.010740233758028852,0.4379121132475677,0.00040900621594291465,0.01485813694897892,2,49310,False,True,914,0.12269462240341682
4451,102,0.010740233758028852,0.36936060983198504,0.0015448602330209108,0.005589186415063197,0,10638954,True,False,1680,0.033197437390797904
7724,102,0.010740233758028852,0.3780652866242038,9.513574855931885e-05,0.010349719372103126,4,305415,True,True,1571,0.0999805862939235
1614,102,0.010740233758028852,0.4182963354474982,0.00033371739602126426,0.010895046532919558,5,468115,True,True,2246,0.0714424383614832
4133,101,0.010634937348636412,0.4475705735425798,0.00047824426942345497,0.021270657901637312,2,11725,False,False,2007,0.15782178217821782
5749,101,0.010634937348636412,0.43890378038635736,0.0010437361615432074,0.015426954504460527,4,16818,False,True,1359,0.08495049504950496
6264,101,0.010634937348636412,0.3827583427373851,0.00010825237309548733,0.00958505218097571,4,11508,False,True,1353,0.15861386138613862
2360,101,0.010634937348636412,0.43773045722713866,0.0003309691493634232,0.02353177996778462,3,51469,False,True,1067,0.17207920792079207
2415,101,0.010634937348636412,0.37071590288078693,0.0001946989009529987,0.00842802054247057,1,38535,False,True,999,0.05861386138613861
5781,101,0.010634937348636412,0.4187759061645648,0.0002854167900320802,0.015420691694166355,3,76028,False,True,1562,0.0891089108910891
9266,101,0.010634937348636412,0.44002223972571003,0.0007441070538324958,0.017064527146058175,2,3061,False,False,1434,0.09524752475247525
5734,101,0.010634937348636412,0.43668383299613756,0.000380256023038593,0.016320486221849336,2,248661,False,True,1963,0.12158415841584158
4556,100,0.010529640939243972,0.43138769021121964,0.0002984058785172488,0.0159328197712648,2,80043,False,True,1133,0.11656565656565657
3719,100,0.010529640939243972,0.4333166035497559,0.00030871951271078685,0.01917901360183179,0,82982,False,True,1921,0.20484848484848484
672,100,0.010529640939243972,0.44782383175366625,0.00019423080141908275,0.028552629533706516,2,7350,False,True,829,0.27494949494949494
5176,100,0.010529640939243972,0.43910671351951175,0.0003600195047227026,0.023655068780679203,2,46104,False,True,957,0.23454545454545456
1886,100,0.010529640939243972,0.421190349476672,0.00031600756329019095,0.00930441113901704,4,55715,False,True,643,0.10545454545454545
418,100,0.010529640939243972,0.43943179714973163,0.0011391168198466555,0.01336524498939369,0,220,False,False,1391,0.07333333333333333
1829,99,0.010424344529851533,0.4215081443344725,0.0001343166414716615,0.014993091212645067,2,232163,True,True,1666,0.12987012987012986
4602,99,0.010424344529851533,0.41318251033282577,0.000577505259165726,0.013231921848600682,0,98319,False,False,2764,0.1463615749330035
5102,99,0.010424344529851533,0.38682742047167124,0.00010415530313116621,0.010544181298629616,1,333109,False,True,1400,0.07503607503607504
2059,99,0.010424344529851533,0.39013268701474757,0.0002826358205871283,0.009977898433751377,1,1055181,True,True,1590,0.05359719645433931
858,99,0.010424344529851533,0.4341088814736938,0.000595367633071812,0.01689299678994649,4,27932,False,True,883,0.12739641311069883
9241,99,0.010424344529851533,0.3546038383989247,0.00023345155268140243,0.005283722974379078,0,623681,True,False,2311,0.03793032364460936
9391,99,0.010424344529851533,0.4203514362855752,0.0008487926592133443,0.015240770877912424,6,757203,True,True,1544,0.10430839002267574
674,99,0.010424344529851533,0.443577767398412,0.0005194808468921997,0.019571019139008626,3,54845,False,True,1551,0.12286126571840858
1698,98,0.010319048120459093,0.37556847391940523,0.00030770011797563376,0.007887489826420114,4,127678,True,True,566,0.03702924468756575
7308,98,0.010319048120459093,0.41666301057342164,0.00046075090235676993,0.009179329266471727,0,8221,False,True,1020,0.13402061855670103
5493,98,0.010319048120459093,0.43508337914605094,0.00022554481779115795,0.014561233518736484,2,181282,False,True,1794,0.10014727540500737
3336,98,0.010319048120459093,0.4311526762609525,0.00012833293037901492,0.01831625818200184,3,149329,False,True,1417,0.17862402693035978
8127,98,0.010319048120459093,0.4373071787079247,0.0007959763737178338,0.012394200396366139,0,793687,True,False,2025,0.07069219440353461
5467,98,0.010319048120459093,0.4476549611124205,0.0003326409074185501,0.022059432385884155,1,37816,False,True,1563,0.1596886177151273
821,97,0.010213751711066654,0.42906840155417003,0.0003758983788359762,0.014908378427132803,2,57695,False,True,1568,0.13122852233676977
4009,97,0.010213751711066654,0.43756911168448215,0.00023373668897747892,0.02159924854308447,4,22456,False,True,2752,0.17826460481099657
5767,97,0.010213751711066654,0.44308108612484837,0.0003904302334780489,0.019101587861339125,1,14411,False,False,1909,0.11490549828178694
1996,97,0.010213751711066654,0.3754348513598988,4.856567618490975e-05,0.011703601296339924,3,430435,True,True,819,0.09965635738831616
3575,97,0.010213751711066654,0.4390052235011325,0.00046838012518476415,0.021825287720521575,2,30118,False,True,1088,0.16473367697594501
9060,97,0.010213751711066654,0.426927399415599,0.0008235775460152938,0.012680261529836694,6,1420203,True,False,2768,0.09213917525773196
2705,97,0.010213751711066654,0.41169585573088263,0.0007045381943045437,0.006576744933253094,4,34720,False,True,1028,0.06550687285223368
7036,96,0.010108455301674214,0.42190137716570414,0.0004435602862180052,0.011507297755367352,0,236571,True,False,1990,0.16030701754385965
6003,96,0.010108455301674214,0.43574214269327827,0.00048578225259995027,0.015285081221236145,1,50217,False,True,1993,0.11535087719298245
9156,96,0.010108455301674214,0.38541455298080435,0.0003515084703073527,0.009508495369119057,1,5219529,True,False,2309,0.051535087719298246
2353,96,0.010108455301674214,0.3790158438759628,7.263129626616274e-05,0.013591111529998314,2,54593,False,True,1640,0.13837719298245615
9325,96,0.010108455301674214,0.4379726987640657,8.874597038331479e-05,0.02681434201685684,2,8899,False,True,1994,0.28399122807017546
919,96,0.010108455301674214,0.37354468219005665,0.00025110423479356934,0.00696495119391828,1,638406,True,False,2119,0.03442982456140351
362,96,0.010108455301674214,0.3758806300957809,0.0003058453080674352,0.006922746223346186,1,85589,False,True,1721,0.05087719298245614
7629,96,0.010108455301674214,0.4227088618863222,0.0005651782013865002,0.016498363430364947,3,9282,False,True,1472,0.10328947368421053
5062,96,0.010108455301674214,0.4147342678719595,0.0002159044291287463,0.009754636960620141,4,16109,False,True,1710,0.156359649122807
6759,96,0.010108455301674214,0.4117137035591971,0.0007673979708664128,0.017024764558076215,3,29473,False,False,2250,0.12653508771929825
4126,96,0.010108455301674214,0.4349638178986901,0.0002309312227861735,0.01764381089599494,4,88769,True,True,532,0.15043859649122807
7619,95,0.010003158892281774,0.4308983666061706,0.0001794837794437136,0.020210059035558017,3,437837,True,False,1247,0.2203807390817469
1971,95,0.010003158892281774,0.4412488965292942,0.0007485531516088498,0.014798006782362991,0,71901,False,True,2399,0.08622620380739082
3884,95,0.010003158892281774,0.43526284431000506,0.0008738596401120291,0.01335120347266907,1,956936,True,True,1483,0.0826427771556551
3500,95,0.010003158892281774,0.43087881675060113,0.001525060176815222,0.008824639117537511,0,25739,False,False,1855,0.058678611422172455
8080,95,0.010003158892281774,0.42499776246308063,0.00016324306325411392,0.016610450959060944,2,31977,False,True,1148,0.19507278835386338
6564,95,0.010003158892281774,0.37205202538588106,0.000228120023955701,0.008992207278386947,4,789518,True,True,910,0.06382978723404255
9360,95,0.010003158892281774,0.42702338129496403,0.00046614793128232267,0.012441037455871154,1,6211,False,True,1245,0.07234042553191489
2003,95,0.010003158892281774,0.42555002912577855,0.00034915979282731864,0.012252898573868895,1,1524068,True,True,1737,0.0761478163493841
1687,95,0.010003158892281774,0.4270041814666607,0.0004906836840456424,0.009898975924911024,0,71977,False,True,1473,0.10033594624860022
7229,95,0.010003158892281774,0.4357221508533676,0.00022070816579857906,0.020872301657164385,2,241676,True,True,837,0.18409854423292274
3270,95,0.010003158892281774,0.4346453089244851,0.0003924434914273169,0.017148498501348475,2,32362,False,True,391,0.15520716685330346
1163,94,0.009897862482889335,0.43138769021121964,0.0004212790663000719,0.013310871577719608,5,50442,True,True,2258,0.12033859528711965
255,94,0.009897862482889335,0.3657193468884781,0.0001424160220979447,0.009661585728800508,3,180534,True,True,375,0.07412491420727522
8378,94,0.009897862482889335,0.44308108612484837,0.0005354619151487443,0.021788278586607812,3,88638,False,True,845,0.1354381148478609
9080,94,0.009897862482889335,0.4279084437235289,0.00014189833085364703,0.013918811539996913,2,59916,False,True,1803,0.18439716312056736
1043,94,0.009897862482889335,0.4381343421295442,0.0003442676866262961,0.02303563025514111,2,138712,True,True,996,0.20132692747654998
9154,94,0.009897862482889335,0.4337916228931622,0.0005612956093149984,0.024161025277953607,2,35519,False,True,1804,0.2059025394646534
8651,94,0.009897862482889335,0.42478865679652905,0.00028970880971814503,0.013943497518847126,2,404137,True,True,1523,0.10752688172043011
607,93,0.009792566073496895,0.4215642755681818,0.00012287742290553147,0.013472888810986985,2,71558,False,True,1668,0.13230481533426836
2212,93,0.009792566073496895,0.4372065187367646,0.00042750561560193597,0.01939824325862249,2,68064,False,True,1490,0.1587190275829827
9178,93,0.009792566073496895,0.4323303136522966,0.00034771966823537304,0.013774090013518241,1,77990,False,False,1385,0.14142122487143524
8110,93,0.009792566073496895,0.4438680127126566,0.0002694441994802299,0.022310730954049566,1,207586,True,True,1760,0.18560074801309023
2967,93,0.009792566073496895,0.3890777991724364,0.00021949515500519618,0.010695264316867152,1,96139,False,True,1382,0.1185133239831697
4698,93,0.009792566073496895,0.4415155741515574,0.00013362699792044633,0.02429875086199009,2,43686,False,True,2495,0.277466105656849
1073,93,0.009792566073496895,0.4434120832944253,0.0003761272543409168,0.021999709164931464,3,5172,False,False,1503,0.16316035530621786
8562,93,0.009792566073496895,0.36649558136842514,0.0006299031657936404,0.007376337201722465,7,53564,False,True,1188,0.05820476858345021
8135,92,0.009687269664104454,0.3969156183391148,0.00040996654328557023,0.010983447552599595,1,39390,True,True,625,0.06951743908265648
7264,92,0.009687269664104454,0.3597348484848485,0.00022575639811570213,0.0052389234620974215,1,218181,True,False,1058,0.03248924988055423
968,92,0.009687269664104454,0.4438887590558542,0.0008003616953534506,0.014786459151496224,0,763,False,True,3045,0.07668418537983755
5605,92,0.009687269664104454,0.422483206548334,0.00016926076047625485,0.01592405986823418,2,80571,False,True,1221,0.15862398471094125
9048,92,0.009687269664104454,0.43138769021121964,0.0004033863929697677,0.013241815618664393,1,211216,False,True,1694,0.09316770186335403
6926,92,0.009687269664104454,0.42210764922885463,0.00036158883823381605,0.011075239504316246,1,179574,True,False,1608,0.12255136168179646
5335,92,0.009687269664104454,0.43136809593023256,0.0006762378824101052,0.009829773115027153,1,12802,False,False,1020,0.0716674629718108
953,92,0.009687269664104454,0.4270809911408913,0.0004841536120651152,0.013761826024253992,2,97999,True,True,902,0.10559006211180125
8934,91,0.009581973254712014,0.45189379520365436,0.000585499495450278,0.025973683667571263,3,2449,False,False,1631,0.20488400488400488
4825,91,0.009581973254712014,0.44769716683165983,0.0003352509815632187,0.01835178753182192,0,61648,False,True,2308,0.1426129426129426
472,91,0.009581973254712014,0.42543564933028716,0.00030869617771343133,0.014236973216540001,0,1655,False,True,1643,0.15775335775335775
1293,91,0.009581973254712014,0.4293011481782841,0.0005788373044599495,0.01049319114919319,3,41816,False,True,1311,0.054212454212454214
208,91,0.009581973254712014,0.43111353216214987,0.00031645078794856595,0.015480187404469084,4,195423,True,True,1021,0.08717948717948718
8086,91,0.009581973254712014,0.3974970701490039,0.00016746583721134216,0.013039672665038977,2,75473,False,True,2083,0.21904761904761905
798,91,0.009581973254712014,0.39475434366946544,7.829688448977389e-05,0.016745017789466698,3,25874,False,True,1587,0.17216117216117216
2504,91,0.009581973254712014,0.42710019787731607,0.0003311554003324958,0.01222768219011862,1,64768,False,True,964,0.15067155067155066
6741,91,0.009581973254712014,0.42679309724968545,0.000181510588461383,0.014615559084123158,2,5378,False,True,2033,0.10476190476190476
6619,91,0.009581973254712014,0.43668383299613756,0.00018932184042440279,0.018164017244117356,2,14643,False,True,2044,0.13113553113553114
5597,91,0.009581973254712014,0.39141903309566006,0.0002738398480322043,0.012744657943421514,2,62984,False,True,1494,0.1291819291819292
422,91,0.009581973254712014,0.36403710518245935,0.0003414080098317608,0.005898898951955241,0,3519790,True,False,1670,0.020512820512820513
9003,91,0.009581973254712014,0.4314072862723721,0.00019347364764055728,0.018913758433105655,2,6475,False,True,1540,0.14456654456654458
1300,90,0.009476676845319575,0.4172488027766794,0.00016762538475339873,0.010105489451618375,4,58159,False,True,926,0.16803995006242198
4347,90,0.009476676845319575,0.38223456491990665,0.00018642627483472836,0.008721537875320186,1,1683712,True,False,978,0.06666666666666667
200,90,0.009476676845319575,0.39801349482419013,0.0003700886762755103,0.011789985714018307,4,297244,True,True,1500,0.07890137328339576
7894,90,0.009476676845319575,0.40386987029555604,0.00012543476819341416,0.015692217042273898,2,367896,True,True,1347,0.13632958801498127
193,90,0.009476676845319575,0.4454293888654378,0.0001710868060558055,0.02825509172828835,2,21883,False,True,963,0.31910112359550563
67,90,0.009476676845319575,0.40308136326981026,9.772424538458936e-05,0.014568371039419537,3,57808,False,True,1019,0.13083645443196004
6435,90,0.009476676845319575,0.43111353216214987,0.0003458766826454199,0.014178017174916603,1,140614,True,True,1352,0.10237203495630462
7214,89,0.009371380435927135,0.43644301470588237,0.0004138293532987457,0.015646714001096202,2,78333,True,True,533,0.1437691521961185
9152,89,0.009371380435927135,0.4217514876987299,0.0001942263476206632,0.020106992524793553,3,21029,False,True,2463,0.1887129724208376
4759,89,0.009371380435927135,0.4267547407207693,0.0006803474735446402,0.011720373521520723,1,5161,False,False,1311,0.09141981613891727
7500,89,0.009371380435927135,0.41002504101545634,0.0010967831957265238,0.009256143184002294,0,2462,False,False,1934,0.04851889683350358
653,89,0.009371380435927135,0.4317603200581924,8.550103256753895e-05,0.019459734462897223,3,128817,False,True,779,0.1853932584269663
2823,89,0.009371380435927135,0.43462541760102513,0.00023104851557494485,0.01846979155406894,3,112040,False,True,1331,0.1721144024514811
3822,89,0.009371380435927135,0.4239921425063619,0.0003223359472316351,0.013855427957615045,3,81630,False,True,2379,0.11797752808988764
7857,89,0.009371380435927135,0.4233306588214318,0.00011760370362680978,0.015486118169671647,2,46462,False,True,1781,0.18386108273748722
3868,89,0.009371380435927135,0.4201840545084506,0.0004089405410959811,0.009488679116275522,7,30674,False,True,843,0.12027579162410623
7561,88,0.009266084026534695,0.37200830428140547,0.00023950458366623782,0.005067090216936965,4,17122,False,False,956,0.013061650992685475
7090,88,0.009266084026534695,0.42998143704441527,0.0002199374364139729,0.018722311901372857,2,21907,False,True,1468,0.19853709508881923
4163,88,0.009266084026534695,0.43412872554397514,0.0002999834879077571,0.016282458848181986,1,93654,True,False,1688,0.1400208986415883
6005,88,0.009266084026534695,0.4517433287351948,0.00023656347352789768,0.025124584471497163,4,4017,False,False,810,0.2089864158829676
7306,88,0.009266084026534695,0.4328228967277368,0.00019446273051705108,0.02146308560996918,3,16653,False,True,1673,0.22152560083594566
5095,88,0.009266084026534695,0.44374357536678816,0.00033350130735175103,0.016965806785714285,1,61738,False,True,1664,0.11572622779519331
3603,88,0.009266084026534695,0.4338114379682076,0.0003967306613908874,0.01604030468186515,2,50817,False,True,1481,0.1974921630094044
5923,88,0.009266084026534695,0.4456802290112159,0.0003956376767140237,0.017290820706225854,3,814883,False,False,2771,0.14602925809822362
5832,88,0.009266084026534695,0.3956588759738366,0.0002237154411946265,0.012043356233542057,2,54416,False,True,2298,0.15203761755485892
7350,88,0.009266084026534695,0.43183885049108767,0.0008939142546465436,0.008628105617252555,1,1261,False,False,1390,0.0438871473354232
2381,88,0.009266084026534695,0.41477049395117266,0.0003294374899057311,0.012493045955566422,3,181244,True,True,968,0.13087774294670845
278,88,0.009266084026534695,0.4046614683199114,0.00018180482178873264,0.014904767216249977,4,227188,False,False,1412,0.15543364681295715
5299,87,0.009160787617142256,0.44714911248175526,0.00025114025256895795,0.024480222792953508,4,8729,False,True,640,0.2293504410585405
4532,87,0.009160787617142256,0.42910717513103197,0.0002964589912701024,0.011084638966303875,1,121142,False,True,1268,0.09115209836941994
6200,87,0.009160787617142256,0.416900790166813,0.0001218814346761284,0.012058998333375226,3,182875,True,True,1626,0.08847901630580059
1840,87,0.009160787617142256,0.4161153222626298,0.00038650380361333284,0.011191854395235385,2,171986,True,True,641,0.09195402298850575
7180,87,0.009160787617142256,0.43805350553505534,0.00022359540675110818,0.02131884012030673,3,10698,False,True,1377,0.22240042769313018
8052,87,0.009160787617142256,0.3713537186204739,0.0001579635444992507,0.006275469797134513,5,288032,True,True,655,0.08954824913124833
110,87,0.009160787617142256,0.4247696573933268,0.0001293981714975119,0.01815306453970034,3,21291,False,True,1431,0.21678695535952955
7888,87,0.009160787617142256,0.4238029363202285,0.00019303506992132541,0.01688667755135847,2,161949,False,True,1660,0.18337342956428762
8521,87,0.009160787617142256,0.44771827267584385,0.0008311755729231382,0.019432280502008414,0,77199,False,False,2285,0.11948676824378508
6405,87,0.009160787617142256,0.40924760837714386,0.00025270649578468875,0.016074167115963135,2,273094,True,True,1517,0.16439454691259023
3321,86,0.009055491207749816,0.4445952904826553,0.00042013353420278915,0.021291374873557072,2,37191,False,True,1894,0.22188782489740083
2426,86,0.009055491207749816,0.43172106555141376,0.0001974359561658951,0.020553555991885242,3,9527,False,True,464,0.17564979480164158
6767,86,0.009055491207749816,0.4391473226671599,0.00030909514913977004,0.01656302230603078,4,49573,False,True,639,0.11272229822161423
8285,86,0.009055491207749816,0.4390864117619862,0.00024651378091884556,0.021171807660989087,4,22429,False,True,601,0.19616963064295487
2251,86,0.009055491207749816,0.36306292530009937,0.0004994643921925662,0.005564997330796876,1,68462,False,False,647,0.029001367989056087
1905,86,0.009055491207749816,0.4399203261070965,0.0004326339573838251,0.012677239643170206,1,81040,False,True,1298,0.12175102599179206
1710,86,0.009055491207749816,0.4150786713286713,0.000223231415612779,0.01773085568286104,4,61733,False,True,1388,0.19042407660738714
1680,86,0.009055491207749816,0.4202956275446982,0.0003861374274772548,0.009362254906011558,5,54787,False,True,644,0.1381668946648427
2509,86,0.009055491207749816,0.44071650656643,0.0006968887357941483,0.017531340483053135,3,25977,False,True,2458,0.13160054719562245
3514,86,0.009055491207749816,0.45032955569254113,0.00039989278876437754,0.02231115684164174,0,26881,False,True,2180,0.16388508891928866
251,86,0.009055491207749816,0.3991342355215601,0.00010714020106723967,0.012128287343451448,2,72941,False,True,2223,0.1783857729138167
6660,86,0.009055491207749816,0.4122856522682874,0.00037382017713905404,0.014042365345022805,2,9407,False,False,1501,0.11436388508891929
7043,86,0.009055491207749816,0.4201097053879501,0.0001461655068528086,0.011755641903347346,2,48178,False,True,1276,0.11354309165526676
9398,86,0.009055491207749816,0.44792944061880957,0.0006172673854549854,0.02114133062820334,3,810,False,True,1539,0.14008207934336525
