node,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,community_leiden,views,partner,mature,days,clustering_coef
6803,0.0016842105263157893,0.3109045686608195,0.00020617368714495103,0.009951619340910312,2,9593,False,False,1319,0.25757575757575757
1388,0.0016842105263157893,0.27774529294819317,7.725722626433573e-05,0.0021748761221588343,2,161155,True,False,651,0.06060606060606061
4477,0.0016842105263157893,0.28112053659498915,0.00017014207143586896,0.00545240383431554,2,5164,False,False,2328,0.21212121212121213
4334,0.0016842105263157893,0.28372889455240524,0.000355921969192593,0.0032513564636543865,4,251536,False,True,2368,0.16666666666666666
6806,0.0016842105263157893,0.28687039497523853,0.0002328645539856509,0.0060536571595668194,0,1489982,True,False,2088,0.045454545454545456
6231,0.0016842105263157893,0.33453845431495915,0.0002550988389330918,0.02226178084824197,0,15126,False,False,2006,0.21212121212121213
3163,0.001543859649122807,0.2998989813957404,0.0001347782757000248,0.007344025873117561,0,15205,False,True,2345,0.07272727272727272
5202,0.001543859649122807,0.26994771538986134,2.162174879435985e-05,0.0023064991644526174,2,9189,False,True,1844,0.23636363636363636
2316,0.001543859649122807,0.3151957531519575,0.0004819958976082654,0.0122874038438161,3,3981,False,True,2062,0.07272727272727272
6957,0.001543859649122807,0.3291601219624873,0.00026525788421153393,0.019407122511269515,4,999,False,True,2162,0.18181818181818182
3087,0.001543859649122807,0.2765701420697151,7.457742496198089e-05,0.0022347243648903926,1,2545,False,True,462,0.21818181818181817
2932,0.001543859649122807,0.28972836694860116,0.00017355838290789913,0.003816452097972118,2,97187,False,False,1904,0.2
5140,0.001543859649122807,0.26969226692910403,3.8949182932738343e-05,0.0019137300316303032,1,1179,False,False,1544,0.14545454545454545
3495,0.001543859649122807,0.3364181500542991,0.00024221626031628766,0.02092312327404396,6,2811,False,True,448,0.2727272727272727
2828,0.001543859649122807,0.25919458692567937,5.928388181769202e-05,0.0008678174586257768,7,7603,False,True,1288,0.3090909090909091
6989,0.001543859649122807,0.28889429509792,9.801313833690118e-05,0.004490071150736054,1,32935,False,True,1445,0.23636363636363636
6079,0.001543859649122807,0.30074711915917435,0.0002632276205001702,0.007255410997780208,6,9113,False,True,1870,0.12727272727272726
4287,0.001543859649122807,0.282256467139405,5.384405951731611e-05,0.0026322610216139132,5,703,False,True,328,0.23636363636363636
6942,0.001543859649122807,0.30056950010546296,0.00018530079376472274,0.006715686716400343,3,28812,False,True,1991,0.10909090909090909
3397,0.001543859649122807,0.31108103388054487,0.00042723158474017997,0.007577204714224438,0,1054,False,True,487,0.01818181818181818
3892,0.001543859649122807,0.2976687834224599,0.00043712226864075615,0.006328497253268385,5,572,False,False,1239,0.5818181818181818
4168,0.001543859649122807,0.3300138953219083,0.0005815033403293099,0.016991362889792545,4,12393,False,True,2152,0.03636363636363636
248,0.001543859649122807,0.29089944065651413,0.00028853232166143515,0.004068574808440184,7,4234,False,True,1016,0.09090909090909091
5996,0.001543859649122807,0.3140149845747025,0.000145336754330624,0.012973095683220963,0,1131,False,True,1584,0.21818181818181817
1425,0.001543859649122807,0.2758313654136503,0.00017298100410591307,0.0016159193865882963,6,19755,False,True,1444,0.23636363636363636
1221,0.001543859649122807,0.28609861869579184,8.353641442217204e-05,0.0028762722925270256,4,56042,False,True,2313,0.0
2489,0.001543859649122807,0.2962331614834525,0.00012224524496070604,0.005239491978434102,0,16071,False,True,2163,0.05454545454545454
409,0.001543859649122807,0.2989552301430789,0.0005880806707857261,0.006432684939884067,6,31067,False,True,1488,0.14545454545454545
7030,0.001543859649122807,0.2878322695321968,0.00046169396560590144,0.004321466270210726,1,16626,False,True,1180,0.03636363636363636
777,0.001543859649122807,0.28376279421721295,5.854537596573445e-05,0.0032208218231908076,9,22634,False,False,2356,0.21818181818181817
2111,0.001543859649122807,0.3263707571801567,0.00014457588653087836,0.017833441100884296,0,17735,False,False,1834,0.21818181818181817
1058,0.001543859649122807,0.2968626307237198,0.00011139089606754569,0.005024672845413547,1,1241,False,True,1210,0.10909090909090909
2400,0.001543859649122807,0.28276053655051986,0.00033728490310662906,0.0029776781884198475,2,57073,False,False,2531,0.03636363636363636
5241,0.001543859649122807,0.288882581900746,0.00017799360494502882,0.0037657659516113157,3,7187,False,True,1797,0.07272727272727272
5064,0.001543859649122807,0.304617357845233,0.0004185698410036177,0.008672748807456042,2,3201,False,False,3185,0.23636363636363636
5671,0.001543859649122807,0.28415888968652786,0.00010839831497604056,0.0035583433066487258,1,28713,False,True,727,0.03636363636363636
2260,0.001543859649122807,0.26308016098659676,5.617099055586499e-05,0.00128715489051627,5,2132,False,True,1066,0.6727272727272727
6722,0.001543859649122807,0.3299680451998333,0.000696539451823078,0.018904467491534682,0,4018,False,False,1968,0.16363636363636364
1350,0.001543859649122807,0.3314570152586528,0.0003205323782226829,0.017412382571733966,0,1117,False,True,1542,0.10909090909090909
5627,0.001543859649122807,0.27633416071982625,0.0001361669214154681,0.0028530371781921053,5,1828,False,True,1849,0.07272727272727272
5415,0.001543859649122807,0.30601726581626076,0.0004318568915620581,0.00888475501469611,2,27127,False,True,1729,0.03636363636363636
764,0.001543859649122807,0.323437287212311,0.0006375086464528312,0.012319288664492757,6,38854,False,False,1676,0.05454545454545454
2362,0.001543859649122807,0.2863861087664295,1.608227500670289e-05,0.004800480229349676,7,12767,False,True,2123,0.43636363636363634
3166,0.001543859649122807,0.3214817488607138,0.00016612341159506669,0.015500001094652237,0,2732,False,True,4049,0.07272727272727272
4219,0.001543859649122807,0.2883681398737251,7.232217550840275e-05,0.003778116548510649,6,32157,False,True,1161,0.07272727272727272
2031,0.001543859649122807,0.3239225313693399,0.00036115639262072045,0.014450653544206885,0,21834,False,True,2556,0.16363636363636364
888,0.001543859649122807,0.2669639177189104,7.778566875092329e-05,0.00205871098957936,6,31340,False,True,728,0.03636363636363636
5812,0.001543859649122807,0.2762056132733757,0.00014307003070424137,0.0020048396073619945,5,26713,False,True,2569,0.10909090909090909
1179,0.001543859649122807,0.3180945577927586,0.0002725974292886204,0.011457064036978529,7,7069,False,True,1540,0.2
5521,0.001543859649122807,0.2724457020495564,6.284687571105624e-05,0.002708527209953026,2,5730,False,True,1285,0.14545454545454545
6590,0.001543859649122807,0.28606415867025337,0.0001791642012487258,0.005514459444764828,7,77767,False,True,1721,0.14545454545454545
614,0.001543859649122807,0.29618390422347857,0.00019356732961512028,0.005773148332676617,8,38263,False,True,1938,0.01818181818181818
6080,0.001543859649122807,0.33222978644036183,0.0002559635304296556,0.02043604333951474,0,6599,False,False,2406,0.18181818181818182
6395,0.001543859649122807,0.2929928448063163,0.0002024594831386342,0.004543897199276928,5,5180,False,True,891,0.7454545454545455
2967,0.001543859649122807,0.33097969991173876,0.0006156602872424172,0.021116953651007537,4,2268,False,True,2024,0.2
1116,0.001543859649122807,0.28670878435475433,0.00047430978147664963,0.0031664990477936906,3,9199,False,True,948,0.0
4319,0.001543859649122807,0.30888281961243336,0.0005175814369961255,0.008698157657421548,9,7557,False,False,2616,0.07272727272727272
5004,0.001543859649122807,0.2810983548348917,0.0009355851726376675,0.0029394685493744632,3,30802,False,True,1477,0.03636363636363636
6246,0.001543859649122807,0.3201959374438253,0.0002541764273321094,0.016495290393871948,3,8333,False,True,2194,0.21818181818181817
6275,0.001543859649122807,0.29539800995024873,0.0005682325455707685,0.004863646294623382,4,9395,False,False,1379,0.05454545454545454
6376,0.001543859649122807,0.2820441770247803,9.47372930936232e-05,0.002932493172217022,3,6035,False,False,1101,0.05454545454545454
4872,0.001543859649122807,0.2694678718656632,0.00019395656574867928,0.001686143040163717,5,1147,False,False,246,0.21818181818181817
3835,0.001543859649122807,0.293463486964043,0.0001867262663719144,0.00628197612175064,7,4139,False,True,2529,0.10909090909090909
320,0.001543859649122807,0.29822945879201374,6.248273228676496e-05,0.006252558735263473,1,1694,False,True,1233,0.05454545454545454
5125,0.001543859649122807,0.2888474480074594,0.00012245263732607687,0.005714850021898323,2,7511,False,True,1976,0.23636363636363636
1320,0.001543859649122807,0.3015745365275544,0.00019696445274246713,0.005604776379978152,2,112635,False,False,1741,0.05454545454545454
6209,0.001543859649122807,0.30601726581626076,0.00017795539087969153,0.007614245602635718,2,1427,False,True,1193,0.14545454545454545
2492,0.001543859649122807,0.28882403015930924,8.011579603954303e-05,0.004001447494732362,5,3439,False,False,964,0.2545454545454545
3454,0.001543859649122807,0.28188795695521446,0.00033830853249187877,0.002362183775648649,6,4436,False,True,2040,0.03636363636363636
4200,0.001543859649122807,0.29141104294478526,0.00038542245407419823,0.0040784772781249385,9,9795,False,True,2058,0.05454545454545454
615,0.001543859649122807,0.31466678443669127,0.0005728282718721475,0.010700555144690848,6,11291,False,True,1073,0.07272727272727272
3485,0.001543859649122807,0.3171176784760548,0.0002960193307837728,0.012889995360721497,3,30411,False,True,1321,0.16363636363636364
4342,0.001543859649122807,0.2939356435643564,0.00012938020537659205,0.003885060575437747,2,10058,False,True,850,0.0
689,0.001543859649122807,0.2737226277372263,0.00016087027754768757,0.0024865311473897217,10,168844,False,True,2042,0.14545454545454545
2697,0.001543859649122807,0.28115381579985793,0.00010348779296754032,0.002837512383875637,8,10839,False,True,699,0.12727272727272726
5725,0.001543859649122807,0.2752665739452944,0.00011169853337856638,0.0021209658343009025,6,44521,False,False,1235,0.05454545454545454
1958,0.001543859649122807,0.3147223817306418,6.515530676472839e-05,0.014278915902971676,1,9716,False,True,1447,0.16363636363636364
2030,0.001543859649122807,0.2685537672910934,7.230448912114371e-05,0.001874616171337153,2,94609,True,False,2153,0.10909090909090909
606,0.001543859649122807,0.27637703646237394,0.00011713162374248137,0.001722879964332971,1,76281,False,True,1294,0.07272727272727272
4382,0.001543859649122807,0.27653793906462254,0.0001858537204136377,0.0019583004313136173,5,6227,False,True,1088,0.03636363636363636
1944,0.001543859649122807,0.30979607809035176,0.00014708984795964845,0.013393413489971005,3,18520,False,False,1629,0.18181818181818182
1397,0.001543859649122807,0.2708507564814111,7.964425395910547e-05,0.0014824893735021186,5,9212,False,True,1970,0.2727272727272727
226,0.001543859649122807,0.32415832575068243,0.00020537636943609538,0.016987946198801052,0,1163,False,False,1335,0.2545454545454545
3091,0.001543859649122807,0.2843970781942282,0.0003614492651996625,0.0024266839759034538,6,57793,False,False,1583,0.0
5355,0.001543859649122807,0.3280537777982412,0.0002484308897254776,0.016703222967432926,0,4976,False,False,2066,0.03636363636363636
1777,0.001543859649122807,0.3026120195370567,0.0006323647402214713,0.007055801736539783,2,223763,False,False,2723,0.07272727272727272
6889,0.001543859649122807,0.2855024843724956,8.884283632973687e-05,0.005430276180097499,2,1691,False,True,1624,0.2
6362,0.001543859649122807,0.3163011631004173,0.0004913661165111876,0.011935468049016426,0,186350,False,True,901,0.16363636363636364
1295,0.001543859649122807,0.2655114589155953,0.0008351708505544462,0.001056388935433899,2,43650,False,False,2065,0.03636363636363636
6000,0.001543859649122807,0.3194207836456559,0.00020649297114252947,0.014994761107214958,0,29274,False,False,945,0.2
5561,0.001543859649122807,0.3196357274236239,0.00016479479965017277,0.016535781301704456,3,1086,False,True,2238,0.12727272727272726
3035,0.001543859649122807,0.32062820628206284,0.0001860304837695177,0.014818668934857334,1,7508,False,True,608,0.09090909090909091
5859,0.001543859649122807,0.3041752049180328,0.0006391581352780404,0.006671744074537926,2,1832,False,True,1559,0.03636363636363636
363,0.001543859649122807,0.2970482781622613,0.0009516454929122758,0.004977385593967632,6,63600,True,True,1336,0.14545454545454545
5941,0.001543859649122807,0.3198509606751661,0.0004556645338621984,0.012913904565872145,3,5276,False,False,1017,0.09090909090909091
2402,0.001543859649122807,0.2861675636597317,0.00045831628476555923,0.003096673657281838,1,14183,False,False,1363,0.09090909090909091
3177,0.001543859649122807,0.27190505266371545,0.0001038407196835038,0.001117521014959558,5,30772,False,False,1181,0.01818181818181818
351,0.001543859649122807,0.30856177731583734,0.000346554225496821,0.009486836761150886,5,384,False,True,1329,0.10909090909090909
5834,0.001543859649122807,0.2758954501452081,9.985941907468966e-05,0.002224778435640645,4,137011,True,False,2050,0.0
5797,0.001543859649122807,0.3309335810496981,0.00037145608143159827,0.020268062946326427,0,3361,False,True,1509,0.14545454545454545
258,0.001543859649122807,0.29665251061703724,0.00017788373025958782,0.005893570164758698,5,3824,False,False,1287,0.09090909090909091
4820,0.001543859649122807,0.2782442300933339,0.00015663570586471647,0.0024932428433002,5,4246,False,True,512,0.12727272727272726
2606,0.001543859649122807,0.2878438977093686,6.535602450297075e-05,0.00411319218515707,1,16002,False,True,1460,0.07272727272727272
547,0.001543859649122807,0.2843970781942282,0.00037645666274221083,0.004384715627385593,0,18099,False,True,2602,0.4
5567,0.001543859649122807,0.30191957286325694,0.00020727390284750808,0.007641893086814575,2,10018,False,True,2279,0.14545454545454545
3961,0.001543859649122807,0.2869512686266613,0.0006817034539752239,0.004563778102677967,1,9077,False,True,1671,0.07272727272727272
2003,0.001543859649122807,0.3169061068362763,0.00047760709037629934,0.011333082685906791,0,669,False,False,1691,0.09090909090909091
5918,0.001543859649122807,0.33079530154603276,0.0001156307978917017,0.022117907848984437,0,3901,False,False,1522,0.3090909090909091
2957,0.001543859649122807,0.2844538486106675,9.038693737470997e-05,0.0023661621559928326,6,59712,False,False,1464,0.01818181818181818
5205,0.001543859649122807,0.2554679096450341,2.3500906858377577e-06,0.0010470882251769186,5,2054,False,False,807,0.7818181818181819
3702,0.001543859649122807,0.3060698483611839,0.0005352394734555014,0.008265333836946472,8,5617,False,True,891,0.05454545454545454
3912,0.001543859649122807,0.2950310559006211,9.850045224115069e-05,0.006189486945079606,3,18318,False,False,2130,0.2727272727272727
362,0.001543859649122807,0.3050216190761591,0.0006581688030523606,0.007163414741315316,2,6915,False,True,3124,0.01818181818181818
238,0.001543859649122807,0.2625760088446656,9.182990113752783e-05,0.0012459096511540236,8,26310,False,True,1203,0.18181818181818182
1748,0.001543859649122807,0.2945066754846443,7.905878727455595e-05,0.00585129765740869,5,7838,False,True,639,0.2
6217,0.001543859649122807,0.2745876368120857,0.000469214273648259,0.0018186383535527045,5,2649,False,True,272,0.05454545454545454
7090,0.001543859649122807,0.2758313654136503,7.558107946576046e-05,0.0031883980176472793,2,6287,False,False,1368,0.2545454545454545
5902,0.001543859649122807,0.2904251416459463,0.00013954660655878957,0.005529625757523324,10,3317,False,False,1500,0.10909090909090909
5262,0.001543859649122807,0.28577731429488207,0.0009265224246818547,0.0037729637135702223,1,17820,False,False,1621,0.0
5591,0.001543859649122807,0.28756508051822255,0.0005603332871652743,0.0036817816095181385,1,7056,False,True,1068,0.10909090909090909
5186,0.001543859649122807,0.325297904396658,0.00016363089097907142,0.01819800332636677,0,777,False,True,2176,0.10909090909090909
1390,0.001543859649122807,0.3233052001089028,0.00025514916098689583,0.016420289945434766,0,2946,False,True,2282,0.14545454545454545
1890,0.001543859649122807,0.2969739913304435,4.7849517738305037e-05,0.007610954143213768,1,3266,False,True,1070,0.18181818181818182
6343,0.001543859649122807,0.3103628522890622,0.00034327456216121777,0.011423398799086272,0,9461,False,False,1748,0.2
5665,0.001543859649122807,0.27737766185229884,0.00030870579593304565,0.0019790842767154564,7,70198,False,True,2058,0.03636363636363636
6286,0.001543859649122807,0.2807217997714826,0.00011840766646604944,0.002274315416723835,5,33572,False,False,1554,0.14545454545454545
5835,0.001543859649122807,0.28339034285259723,9.924624589327187e-05,0.00256405808544022,2,111977,False,False,2523,0.05454545454545454
5433,0.001543859649122807,0.29283629937117256,1.8890857398607e-05,0.008599966329321676,1,4523,False,True,661,0.41818181818181815
2424,0.001543859649122807,0.2907925883601339,6.221433044252383e-05,0.005072325741795964,1,7976,False,False,972,0.09090909090909091
6648,0.001543859649122807,0.2728839525086174,0.00021108477305292736,0.0013631959705945615,6,47527,False,True,1509,0.01818181818181818
728,0.001543859649122807,0.2869743837602707,8.902317890094609e-05,0.0031157372290462424,3,27557,False,False,1001,0.03636363636363636
2189,0.001543859649122807,0.2670639829079051,7.362718624292774e-05,0.0012942736018868263,5,13006,False,True,420,0.23636363636363636
1665,0.001543859649122807,0.32763139743412883,0.00017828967000457267,0.021289022085946435,0,10229,False,True,2858,0.21818181818181817
253,0.001543859649122807,0.2855825884805002,0.00018905511963423878,0.0029897455181772787,5,26501,False,False,1699,0.09090909090909091
2333,0.001543859649122807,0.30392867807021284,0.00010957690259182864,0.007175972384052387,5,35829,False,True,817,0.07272727272727272
2493,0.001543859649122807,0.32309994558316707,0.00017772249734492295,0.013943682997788929,2,50926,False,True,1389,0.2545454545454545
4057,0.001543859649122807,0.2962085308056872,3.439471258836902e-05,0.006785546134042631,0,136146,False,False,983,0.09090909090909091
5537,0.001543859649122807,0.288730396725696,0.0002045821788264552,0.005351719033830849,2,10530,False,False,2312,0.23636363636363636
3715,0.001543859649122807,0.30856177731583734,0.00018485874341925114,0.013308096796295226,3,8365,False,True,1398,0.21818181818181817
3368,0.001543859649122807,0.28245787908820613,0.00019035222007535897,0.004661460399356695,2,1883,False,True,2009,0.2727272727272727
1184,0.001543859649122807,0.3149867374005305,0.00023846586436492194,0.012183737170671822,0,39449,False,False,1566,0.2
5824,0.001543859649122807,0.3090569966166392,0.0006028511282651334,0.0092516233735764,7,2271,False,True,2294,0.03636363636363636
1076,0.001543859649122807,0.3077753779697624,0.0006383243409422142,0.007911142133529293,5,59166,False,False,1058,0.07272727272727272
2408,0.001543859649122807,0.27689258510803666,1.4819897466131772e-05,0.0033173961512417364,9,7597,False,True,2298,0.6
2880,0.001543859649122807,0.3034755941732686,0.00028305075554232176,0.007742120347916907,10,147386,False,False,2545,0.21818181818181817
6038,0.001543859649122807,0.31005221932114885,0.0006575895690208634,0.009182001964953801,8,9783,False,True,892,0.03636363636363636
2131,0.001543859649122807,0.26685393258426965,0.0006056064797283055,0.001365805424782649,9,2919,False,False,770,0.01818181818181818
1857,0.001543859649122807,0.2788758855532506,0.000396997615512794,0.002437591697646876,8,10315,False,True,747,0.03636363636363636
638,0.001543859649122807,0.2825250802966018,0.0003545270634827426,0.0040514812207152725,3,10404,False,True,1895,0.09090909090909091
5552,0.001543859649122807,0.27370159803318994,7.95536645903163e-05,0.00127848508227063,10,7316,False,False,1489,0.09090909090909091
2389,0.001543859649122807,0.2764521010359679,5.869183762403877e-05,0.0028139735617681385,12,15667,False,True,1438,0.14545454545454545
268,0.001543859649122807,0.2570902792812297,4.339866590594334e-05,0.0008518954427215271,5,4158,False,True,374,0.23636363636363636
4111,0.001543859649122807,0.33261752485878343,0.0004159821754944605,0.019335936210414628,1,9164,False,False,1178,0.14545454545454545
3711,0.001543859649122807,0.30955380805491595,0.00025114418422094624,0.009917702302987538,9,804,False,False,1764,0.23636363636363636
403,0.001543859649122807,0.3127331782469385,0.00021778796112339088,0.009438127953640425,1,2052,False,True,1220,0.12727272727272726
1193,0.001543859649122807,0.32337856851087005,0.0004558850601700367,0.011662613594484757,7,22872,False,True,1318,0.12727272727272726
1003,0.001543859649122807,0.2995837362822184,9.550085983508336e-05,0.006058713918559781,1,37851,False,True,1084,0.03636363636363636
2394,0.001543859649122807,0.32229610530601166,0.0003687645259732607,0.01638310151267397,0,2557,False,False,2145,0.2545454545454545
2428,0.001543859649122807,0.2960731352586744,0.00018532568975210473,0.006603213599310804,5,11955,False,True,1485,0.12727272727272726
34,0.001543859649122807,0.30608299682103274,0.0001743953088433264,0.008871955933010859,6,55980,False,True,2646,0.2727272727272727
6344,0.001543859649122807,0.2623343151693667,4.004055087660603e-05,0.0013733090689646808,8,2327,False,True,843,0.4
366,0.001543859649122807,0.2674750356633381,4.1478351459378756e-05,0.0029342311138423668,1,2046,False,True,1647,0.14545454545454545
2638,0.001543859649122807,0.3003287809812848,0.0006558952217550942,0.0059901462833326456,13,98026,True,True,827,0.01818181818181818
3452,0.001543859649122807,0.2903659629961692,4.825575786107508e-05,0.003851960745194971,6,38105,False,True,1485,0.21818181818181817
2989,0.001543859649122807,0.27518152325042483,3.140909431026255e-05,0.002105156866468516,12,17327,False,True,419,0.3090909090909091
1842,0.001543859649122807,0.27989472030169704,0.0003140019223887941,0.0017475114492114347,0,4456,False,False,2143,0.16363636363636364
4925,0.001543859649122807,0.28526244144613044,0.0003089262495399167,0.0031584389349872425,7,25909,False,True,3556,0.01818181818181818
6793,0.001543859649122807,0.2810429157462922,0.00029058483425161406,0.001760662458876262,3,159927,False,True,2108,0.01818181818181818
2538,0.001543859649122807,0.27021389563106796,6.518316996767016e-05,0.002043840033579424,6,9796,False,True,1192,0.3090909090909091
5133,0.001543859649122807,0.3100927013970492,9.31984915786423e-05,0.012083673470656857,7,5341,False,True,1566,0.2545454545454545
6104,0.001543859649122807,0.2966895690193629,0.00015752757170938805,0.007032144149610122,1,18449,False,True,1761,0.10909090909090909
4644,0.001543859649122807,0.2953735179504187,0.0004243244057411401,0.005244030181397233,5,24151,False,True,1099,0.01818181818181818
2243,0.001543859649122807,0.3045522547552896,0.00037453047722268957,0.008069820295149178,3,18478,False,True,2078,0.03636363636363636
3017,0.001543859649122807,0.2905080322922613,0.00022088714665259462,0.0031559755855198454,7,28813,False,False,1380,0.07272727272727272
174,0.001543859649122807,0.3095672575599583,9.338374271783093e-05,0.011462529295817772,0,93801,True,True,1370,0.16363636363636364
231,0.001543859649122807,0.2820888431388075,0.00032837452310393786,0.0022364419854593227,5,17206,False,True,1672,0.09090909090909091
6961,0.001543859649122807,0.32823513152439304,0.0003398471522862071,0.017208552918553794,3,4093,False,False,222,0.14545454545454545
542,0.001543859649122807,0.31586647160526665,0.0007841006670777127,0.010994524305912315,8,10528,False,True,1339,0.05454545454545454
3771,0.001543859649122807,0.301434192156365,0.0004385964143976838,0.007711832821343347,7,36534,False,True,1707,0.09090909090909091
1990,0.001543859649122807,0.28575439159380767,0.0003107097799403532,0.003525890847138777,1,3975,False,True,2200,0.01818181818181818
1688,0.001543859649122807,0.2963317251705207,9.994140015219455e-05,0.004823276273446267,1,7501,False,True,1413,0.18181818181818182
2977,0.001543859649122807,0.30382499680184216,0.0003551005385111237,0.008297060478109373,1,7841,False,False,907,0.10909090909090909
794,0.001543859649122807,0.3176124459501627,6.800354536369232e-05,0.016001603896893674,3,11673,False,True,2099,0.38181818181818183
4682,0.001543859649122807,0.31181619256017507,8.881373231711246e-05,0.012024157854723142,0,10885,False,False,1420,0.2
5453,0.001543859649122807,0.31776826331281777,0.00022475840962019977,0.01098311002819342,4,7688,False,True,1829,0.09090909090909091
3280,0.001543859649122807,0.30609614641061994,0.0006136202897467934,0.008876076654338618,3,466698,True,True,2630,0.07272727272727272
3757,0.001543859649122807,0.2907213970948262,8.653781608881191e-05,0.003791276847849048,7,6202,False,False,1876,0.03636363636363636
6596,0.001543859649122807,0.2791490362012224,0.0001697251624708924,0.002455847861972471,5,11885,False,True,1138,0.38181818181818183
5047,0.001543859649122807,0.29234367306745446,0.0002165564336422307,0.005576464890839112,0,7067,False,False,1525,0.01818181818181818
4122,0.001543859649122807,0.3069533000172325,0.0003485995990887191,0.008389920856984907,6,11655,False,True,1349,0.03636363636363636
4987,0.001543859649122807,0.27820077310530633,0.0003747423870498014,0.003282286832889644,1,11804,False,True,1136,0.09090909090909091
2524,0.001543859649122807,0.3118980914025565,0.000449504941669755,0.010344812886252932,2,1685,False,False,2021,0.18181818181818182
2001,0.001543859649122807,0.30882926617831913,0.00021207831209433089,0.00930761312746401,1,2218,False,True,1837,0.09090909090909091
6180,0.001543859649122807,0.3245126616870104,0.00040116901795608193,0.015578576263682914,1,3294,False,True,1912,0.09090909090909091
4585,0.001543859649122807,0.2825923134890731,0.00012076921706854164,0.003338506389326651,2,2171,False,False,1217,0.21818181818181817
4179,0.001543859649122807,0.2637521285259495,2.37614980072303e-05,0.0022909472722630803,2,702,False,False,2146,0.38181818181818183
1993,0.001543859649122807,0.26798811449204496,2.258822780270805e-05,0.0032770150980479078,2,15574,False,True,2090,0.36363636363636365
4839,0.001543859649122807,0.30944625407166126,0.00015766885372725653,0.012737687977378178,4,7746,False,False,1632,0.21818181818181817
4135,0.001543859649122807,0.32976950846986947,0.0004372223874113359,0.0199073416699666,0,69722,False,True,2021,0.2
4003,0.0014035087719298245,0.27577798420808175,0.00010227088270916593,0.0016018702760267698,3,22532,False,False,1902,0.0
99,0.0014035087719298245,0.3097422075381472,0.00014446799554710253,0.01319028744857673,4,2324,False,True,2305,0.24444444444444444
3444,0.0014035087719298245,0.2976936575582853,8.806231396032967e-05,0.004658025110052808,6,2037,False,True,1780,0.044444444444444446
91,0.0014035087719298245,0.29095883698137864,0.00033347754002193385,0.0048141589970135444,6,15539,False,False,1895,0.3111111111111111
839,0.0014035087719298245,0.27129421619769256,0.00011137742479510846,0.0019486068996725522,2,17408,False,False,2327,0.06666666666666667
6457,0.0014035087719298245,0.29824194223524486,0.0001305612634146544,0.007526324782676349,1,1491,False,False,1291,0.13333333333333333
2239,0.0014035087719298245,0.30321729508894374,0.0005453478391678796,0.008247045143694096,11,5519,False,False,1006,0.06666666666666667
6774,0.0014035087719298245,0.2700705026154196,5.43282474555247e-05,0.0013286993742371567,5,6460,False,True,2061,0.2
917,0.0014035087719298245,0.3087757313109426,5.142692149977837e-05,0.010903353758665196,4,17203,False,True,2154,0.24444444444444444
5619,0.0014035087719298245,0.314583425316791,0.0002487912570221304,0.011605357337509488,5,26632,False,True,1751,0.06666666666666667
1189,0.0014035087719298245,0.26636509776066397,0.0001278400576272864,0.001011934851277567,5,1503,False,True,982,0.044444444444444446
6072,0.0014035087719298245,0.3229827742520399,0.000457559822001406,0.012964886100174634,0,20228,False,True,1633,0.06666666666666667
5325,0.0014035087719298245,0.30545314241618793,0.00046161766686442414,0.008758564536586973,8,9124,False,True,1443,0.17777777777777778
5672,0.0014035087719298245,0.29007043113626185,4.574367942711706e-05,0.003557788365630181,3,29514,False,True,1484,0.044444444444444446
749,0.0014035087719298245,0.3076690560497452,0.00020488161818417973,0.008677047248182452,3,14482,False,True,2765,0.08888888888888889
577,0.0014035087719298245,0.2667939788811503,0.0003655150849136702,0.0013814447510105531,4,6069,False,False,2028,0.17777777777777778
6084,0.0014035087719298245,0.29861693210393964,7.86595670322396e-05,0.005781440287682042,1,553,False,False,1135,0.022222222222222223
7075,0.0014035087719298245,0.26791757539294575,9.149553311991886e-05,0.0017349790262174685,6,2465,False,True,505,0.15555555555555556
6048,0.0014035087719298245,0.2587052031516648,0.00022785704871287814,0.0010185420129985208,2,3198,False,True,1734,0.044444444444444446
4097,0.0014035087719298245,0.27416499923041404,0.0005819440486587099,0.0013977265785365236,5,580,False,False,862,0.13333333333333333
1240,0.0014035087719298245,0.2869397124562039,0.00025333665637390846,0.004987315995019328,1,45738,False,False,2149,0.08888888888888889
3679,0.0014035087719298245,0.3034497444633731,0.0007832250277460301,0.009016949152716834,0,54360,False,False,1470,0.15555555555555556
4164,0.0014035087719298245,0.33331773952095806,0.00015155135862599515,0.01972703330335294,0,2695,False,True,1147,0.15555555555555556
5165,0.0014035087719298245,0.2753197573321999,0.00013193544288551265,0.0027231417248100884,2,25309,False,True,1749,0.15555555555555556
6491,0.0014035087719298245,0.312719452247191,0.0005020864604475513,0.012146823552722426,3,4224,False,False,898,0.08888888888888889
981,0.0014035087719298245,0.323026703540826,0.00014764124594220853,0.016421102888391517,3,215,False,False,1767,0.28888888888888886
4209,0.0014035087719298245,0.30310120389671164,7.511280683396975e-05,0.00963960459947812,7,4609,False,True,2165,0.5111111111111111
620,0.0014035087719298245,0.278668648310388,9.691899648745166e-05,0.002293516259738883,6,2543,False,True,515,0.24444444444444444
134,0.0014035087719298245,0.2904251416459463,0.00010070445295295753,0.004354437702930586,5,12099,False,True,1772,0.06666666666666667
1011,0.0014035087719298245,0.2970482781622613,0.0004908121775370744,0.00582511313741153,5,12507,False,False,490,0.0
