node,degree,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,community_leiden,views,partner,mature,days,clustering_coef
5867,35,0.005345143555284057,0.4122906434957814,0.000258333429004009,0.00959438579553649,0,2902,False,False,2368,0.13781512605042018
1251,35,0.005345143555284057,0.3849273999177003,4.884456663662071e-05,0.006929817347371373,3,42570,False,False,1973,0.12436974789915967
741,35,0.005345143555284057,0.3607117280890211,4.417874221783851e-05,0.0037157336748530737,2,4680,False,False,1886,0.20504201680672268
5170,35,0.005345143555284057,0.40886668748048705,0.00027598987986103156,0.009246625054471942,2,10414,False,False,1698,0.2689075630252101
5861,35,0.005345143555284057,0.4276105270031999,0.0001279499946375809,0.013655943419404884,0,15494,False,False,1207,0.20672268907563024
3989,35,0.005345143555284057,0.38283442469597756,9.796461228762621e-05,0.006132540389009803,0,11625,False,True,870,0.13277310924369748
271,35,0.005345143555284057,0.42608016657990627,0.00010105052499843035,0.012770046373095414,0,8036,False,True,2129,0.17983193277310924
1153,35,0.005345143555284057,0.4340735830294995,3.095092381057414e-05,0.0178906114915111,1,1688,False,False,1738,0.3042016806722689
663,35,0.005345143555284057,0.41135821083050633,0.0001077443072952231,0.008635069429686726,1,23899,False,False,843,0.146218487394958
1380,35,0.005345143555284057,0.3852217907989175,0.0003346562906445487,0.006598268119742933,2,36150,False,False,1348,0.20840336134453782
823,35,0.005345143555284057,0.3846334586466165,5.4243429832022835e-05,0.00454259432551484,0,68580,False,False,1146,0.2
3089,35,0.005345143555284057,0.3919080679913814,3.426367853725928e-05,0.007734162953724003,2,922,False,True,2207,0.3546218487394958
4603,35,0.005345143555284057,0.37812554137552695,8.414749123250695e-05,0.004868615483072938,2,2770,False,True,1865,0.2991596638655462
6447,35,0.005345143555284057,0.3534492065205657,0.000176723015958367,0.00284741132260205,4,35116,False,True,1031,0.173109243697479
4685,35,0.005345143555284057,0.37498568319780096,6.14149608367824e-05,0.005247652928110887,3,2666,False,False,1240,0.08739495798319327
1493,35,0.005345143555284057,0.4278619968635651,0.00011529684700478967,0.013128908742337807,0,9702,False,True,2027,0.23361344537815126
6424,35,0.005345143555284057,0.37860653368025443,6.733938045301116e-05,0.004815930145625151,3,8432,False,False,1839,0.06554621848739496
4238,35,0.005345143555284057,0.43459215504081766,0.00033393023058851396,0.01457462376460228,2,4158,False,True,3631,0.23361344537815126
1477,34,0.005192425167990226,0.42093083054769864,5.9198027212817725e-05,0.01308103421161329,3,1629,False,True,651,0.28698752228163993
913,34,0.005192425167990226,0.4201206210701912,5.198691197371974e-05,0.013553240565422509,3,17281,False,False,1956,0.2103386809269162
6189,34,0.005192425167990226,0.42125579001544006,8.814436363207621e-05,0.011282086178844172,3,12025,False,False,1980,0.21212121212121213
2557,34,0.005192425167990226,0.4193940946647025,0.0001161079162281147,0.010604350141895078,3,26901,False,False,2067,0.16042780748663102
727,34,0.005192425167990226,0.42368165642186995,0.00010611055713026793,0.011736394174593616,2,4894,False,False,2884,0.24777183600713013
2400,34,0.005192425167990226,0.4114616061329647,5.060962619052778e-05,0.011409087531980692,1,76838,False,True,2033,0.21212121212121213
6388,34,0.005192425167990226,0.40112717471208037,8.195260082047272e-05,0.007104426087848676,0,21034,False,True,894,0.15151515151515152
3424,34,0.005192425167990226,0.4317267752357091,0.00013892354283438427,0.016360616330035604,1,6506,False,True,3118,0.3155080213903743
904,34,0.005192425167990226,0.40504763083013734,4.8122264956655775e-05,0.008949554959097604,2,69476,True,True,1263,0.3761140819964349
4760,34,0.005192425167990226,0.43235391218223834,0.00012388079803336453,0.01642803764598444,3,17915,False,False,1640,0.27629233511586454
5321,34,0.005192425167990226,0.40243377788703827,9.858882663061744e-05,0.006627388381102573,4,24127,False,True,1648,0.28342245989304815
4434,34,0.005192425167990226,0.41968978336110757,8.34762730846244e-05,0.01011852384265302,1,135821,False,False,2290,0.21390374331550802
6405,34,0.005192425167990226,0.4312150148172539,3.6943672024755304e-05,0.015500594097141144,1,10603,False,False,1713,0.28698752228163993
1154,34,0.005192425167990226,0.4140373063547265,0.0004923083756081033,0.0083888312408992,0,11341,False,True,1020,0.08912655971479501
489,34,0.005192425167990226,0.43329804129168875,0.0001480597385204805,0.013281667458604261,3,14214,False,False,1471,0.24420677361853832
3489,34,0.005192425167990226,0.4082548787330881,0.000105976014201251,0.007152919461525591,2,2779,False,False,1955,0.17290552584670232
5756,34,0.005192425167990226,0.43215417106652587,0.00011585973144182477,0.011719125479202397,2,23024,False,False,1433,0.21212121212121213
2964,34,0.005192425167990226,0.38129622081173936,3.483914587389271e-05,0.006197034050616439,0,100932,False,True,1735,0.21568627450980393
4604,34,0.005192425167990226,0.39596057325996253,2.6069477183180804e-05,0.009125976266107855,2,13418,False,True,2322,0.34402852049910876
3715,34,0.005192425167990226,0.433326715637615,7.511857452269521e-05,0.011579675251789743,3,11373,False,False,2009,0.17647058823529413
3930,34,0.005192425167990226,0.41944782525142527,2.7645596361904206e-05,0.01026745384380847,0,12619,False,False,2224,0.23529411764705882
2703,34,0.005192425167990226,0.3959126912147046,7.280516775000753e-05,0.007732405057334201,3,46959,False,True,1984,0.1622103386809269
25,34,0.005192425167990226,0.43181218675811134,2.403473204448195e-05,0.014942763008827204,1,1704,False,False,1399,0.24242424242424243
5535,34,0.005192425167990226,0.3936278929966937,8.124203458878582e-05,0.006110897551754452,2,8853,False,False,1795,0.15508021390374332
3152,34,0.005192425167990226,0.38438508952157324,0.00010495673179523775,0.0057932459986201135,3,117104,False,False,2154,0.0855614973262032
5794,34,0.005192425167990226,0.4093011626453307,0.00035116445571474524,0.0067699916300984295,0,723,False,False,925,0.0766488413547237
5969,34,0.005192425167990226,0.38319288389513106,9.183523285281455e-05,0.004469368019406374,0,34573,False,False,1751,0.08912655971479501
3822,34,0.005192425167990226,0.43275394884673846,2.8767605528025712e-05,0.017816840374595414,1,4307,False,True,811,0.3600713012477718
1570,34,0.005192425167990226,0.40549913301956897,7.484497919626941e-05,0.009007540569603309,0,17459,False,False,1951,0.17825311942959002
2648,34,0.005192425167990226,0.33934494195688225,2.979725628831695e-05,0.0023312905395293233,2,7245,False,True,1026,0.29590017825311943
5005,34,0.005192425167990226,0.39878197320341047,0.00020261981030604787,0.0070877260751456206,1,1524,False,True,2087,0.12477718360071301
6400,34,0.005192425167990226,0.427554684949396,0.00016446505785377627,0.012067195755389578,0,5626,False,False,1626,0.1586452762923351
1800,34,0.005192425167990226,0.3936988936988937,7.795731445436101e-05,0.006534040291993728,0,18783,False,True,832,0.13725490196078433
4245,34,0.005192425167990226,0.4149030541122798,0.0001605981903104664,0.00784205747456679,0,11104,False,False,1341,0.12121212121212122
80,34,0.005192425167990226,0.3919549862324913,0.0005381493332440272,0.0040718465060816545,5,43136,False,True,546,0.08377896613190731
4326,34,0.005192425167990226,0.342934953388499,1.5336509113155104e-05,0.002916871049407211,2,6454,False,False,909,0.44385026737967914
301,34,0.005192425167990226,0.34585115935139704,3.3907329337126586e-05,0.002788553228006905,0,71985,False,True,1222,0.1586452762923351
6259,34,0.005192425167990226,0.395506160908432,0.00026468865677789965,0.005752090088098223,4,6888,False,False,1714,0.1051693404634581
141,34,0.005192425167990226,0.41448284592986456,5.0387296649951196e-05,0.01029852368083827,3,8725,False,False,1218,0.19429590017825313
394,34,0.005192425167990226,0.4293488951544161,3.089820870880919e-05,0.015226487993524124,3,2416,False,False,1286,0.3315508021390374
5892,34,0.005192425167990226,0.354022491349481,1.7941929537290896e-05,0.004539953886224857,1,189774,True,False,2095,0.1497326203208556
4007,34,0.005192425167990226,0.4164334774866446,0.0004226838129319157,0.008916695864694683,0,14483,False,False,709,0.19073083778966132
1116,34,0.005192425167990226,0.34730030762702874,5.006529892471928e-05,0.0020115599405818923,4,10664,False,False,1176,0.2620320855614973
896,34,0.005192425167990226,0.4338722501987808,2.306714120861777e-05,0.01890828557751108,1,2562,False,False,894,0.43137254901960786
2940,34,0.005192425167990226,0.39829683698296836,0.00013745917810693517,0.007002326686536052,0,102673,False,False,696,0.08912655971479501
51,34,0.005192425167990226,0.393320518981259,0.00011829106900993155,0.005823206854410386,0,1653,False,False,1271,0.0677361853832442
228,34,0.005192425167990226,0.4204983303365014,0.00013497312421784612,0.011842389207776412,3,5658,False,True,1270,0.18716577540106952
4241,34,0.005192425167990226,0.43540128997938693,0.00019914961461697654,0.013712860023238604,2,29310,False,True,1196,0.22459893048128343
6067,34,0.005192425167990226,0.4243406130516493,6.253943276558967e-05,0.011973866812279127,3,20441,False,True,1647,0.31907308377896615
2393,34,0.005192425167990226,0.37906680560379763,0.00032876193432810296,0.0040595962041389995,0,19481,False,True,1223,0.1051693404634581
4358,34,0.005192425167990226,0.43269675543514174,4.085616870553607e-05,0.017762932841033415,1,9866,False,False,1221,0.3404634581105169
4479,34,0.005192425167990226,0.41675152749490835,0.00020781654390221904,0.0109764633111476,3,1456,False,True,1695,0.17825311942959002
765,34,0.005192425167990226,0.3951004646111145,7.478289912941052e-05,0.00843624658932806,2,3570,False,True,691,0.39750445632798576
5725,34,0.005192425167990226,0.4248361772529683,0.0003674232030336284,0.010028423377539935,0,5906,False,True,2371,0.1319073083778966
2782,34,0.005192425167990226,0.4052230954885822,4.888527983167311e-05,0.008223420604495659,3,19641,False,False,1275,0.1889483065953654
3645,34,0.005192425167990226,0.39083204010982453,0.0001536744733545736,0.006233376706064916,0,120245,True,False,1294,0.18181818181818182
580,34,0.005192425167990226,0.40512281135927736,0.0001139491670959442,0.008286666879648083,3,44936,False,True,2277,0.1354723707664884
4605,34,0.005192425167990226,0.3872035952930046,3.6823985998564476e-05,0.0064034975016094555,0,26343,False,True,619,0.1319073083778966
5015,34,0.005192425167990226,0.40228543343367945,8.958018749995524e-05,0.007806192578828152,2,2609,False,False,1996,0.28520499108734404
4519,34,0.005192425167990226,0.39776454865751426,0.00017428416533645595,0.004912198405047964,0,9203,False,True,960,0.10338680926916222
3096,34,0.005192425167990226,0.400440313111546,0.00017180942005419147,0.008803368804553806,3,7618,False,True,2020,0.1408199643493761
2481,34,0.005192425167990226,0.39092537313432835,4.281193173192977e-05,0.008261522350181249,2,1261,False,False,2418,0.34581105169340465
5769,34,0.005192425167990226,0.4179752329886378,0.00010079691315972084,0.01215626770985419,2,342,False,False,320,0.23351158645276293
2261,34,0.005192425167990226,0.41471910823991387,0.00014567622226270828,0.009009952546022486,2,3426,False,False,1797,0.1622103386809269
653,34,0.005192425167990226,0.38111867760898666,4.099329829181552e-05,0.005129025731813597,2,6027,False,True,927,0.3315508021390374
4609,34,0.005192425167990226,0.42920818038804404,6.550972418113392e-05,0.014086924520051912,1,8516,False,False,797,0.30303030303030304
5983,34,0.005192425167990226,0.4382571447694264,5.743849124657454e-05,0.018446575637743875,1,2869,False,True,562,0.3333333333333333
2729,34,0.005192425167990226,0.3816295605548432,7.043222499989843e-05,0.004902645430305277,0,27156,False,True,653,0.16934046345811052
6180,34,0.005192425167990226,0.42001282873636947,5.456346103759644e-05,0.014577872280838275,1,2325,False,False,1072,0.2905525846702317
2878,33,0.005039706780696396,0.4307327983160111,5.623714991778665e-05,0.014062005572328328,1,5594,False,False,1454,0.2556818181818182
194,33,0.005039706780696396,0.4095315529426481,6.353657651394168e-05,0.009370046293533838,0,28650,False,False,1852,0.16856060606060605
581,33,0.005039706780696396,0.33569158207730954,7.634943898811522e-06,0.0028485481487844173,2,8165,False,False,1284,0.42803030303030304
4761,33,0.005039706780696396,0.43144231402780525,3.0203825716354353e-05,0.017706697150803318,1,3654,False,True,2301,0.4034090909090909
193,33,0.005039706780696396,0.3579706975727094,6.558370818248328e-05,0.003514820752113111,0,28747,False,True,859,0.10606060606060606
1340,33,0.005039706780696396,0.4009061409416519,4.0080755540517624e-05,0.008523706419128219,3,51752,False,True,991,0.24431818181818182
4386,33,0.005039706780696396,0.40605233783951383,0.00014672522328611996,0.00770055630134773,4,17438,False,False,1963,0.19886363636363635
2562,33,0.005039706780696396,0.4043722596183536,0.0006302951307060923,0.00967275400228961,1,210931,True,True,1825,0.2481060606060606
1536,33,0.005039706780696396,0.41112576128586675,0.00018665715166947482,0.007300651473421699,0,1682,False,False,2071,0.1553030303030303
4638,33,0.005039706780696396,0.38642667453526114,7.2099900234222e-05,0.006323905484147542,0,27145,False,True,1182,0.1571969696969697
951,33,0.005039706780696396,0.3983695321530693,0.00010956548285045273,0.006491103206652403,0,42645,False,False,1361,0.14015151515151514
9,33,0.005039706780696396,0.3678651685393258,5.3990216778382174e-05,0.004174377624492969,2,145351,False,False,2693,0.2803030303030303
3084,33,0.005039706780696396,0.3608906525573192,1.41061245830342e-05,0.004136474858003413,2,871102,True,True,2597,0.23484848484848486
4418,33,0.005039706780696396,0.4421635491930583,3.751893232032681e-05,0.01791320937024001,1,12133,False,True,825,0.36174242424242425
1427,33,0.005039706780696396,0.4164864521053301,0.0001474836156894488,0.007946287251033165,2,36077,False,False,2088,0.14583333333333334
5220,33,0.005039706780696396,0.39488602098661196,8.005085205992986e-05,0.005347962058890791,0,22191,False,True,1385,0.09848484848484848
3325,33,0.005039706780696396,0.33792640759663517,2.1282857862997558e-05,0.0025270470676112466,2,26862,False,False,1973,0.32954545454545453
704,33,0.005039706780696396,0.3956734545894012,0.00010864067883705554,0.00711590622551279,2,51836,False,True,998,0.17613636363636365
4915,33,0.005039706780696396,0.3789790485009839,3.6691964644624784e-05,0.006082129022565082,3,9029,False,True,1408,0.17234848484848486
3976,33,0.005039706780696396,0.3627700831024931,4.342412293420381e-05,0.0041388893568930964,0,6904,False,False,1503,0.07386363636363637
2528,33,0.005039706780696396,0.4113323701237515,3.752034532330705e-05,0.010000247236896838,2,17679,False,False,1988,0.3731060606060606
6031,33,0.005039706780696396,0.40595164290142594,7.911067222132237e-05,0.008725574828795346,1,104959,False,True,2434,0.18181818181818182
4895,33,0.005039706780696396,0.41966288534256235,0.0001080725602209217,0.009653234429565085,1,9723,False,False,2031,0.14393939393939395
4148,33,0.005039706780696396,0.42889893233772186,0.00011468259423969654,0.012634542767627339,2,1775,False,False,1303,0.2196969696969697
550,33,0.005039706780696396,0.41205713926121706,4.057116110803649e-05,0.009310555147791466,3,100671,False,False,2059,0.23674242424242425
3469,33,0.005039706780696396,0.4139849528987798,0.00029108011216347706,0.013896800501191046,1,14009,False,False,1817,0.32007575757575757
501,33,0.005039706780696396,0.3717286403633267,0.00036593660422860083,0.004562097180979075,0,11746,False,True,978,0.06818181818181818
6218,33,0.005039706780696396,0.4244231267824734,2.5106280233366206e-05,0.015643581924488285,3,2184,False,False,643,0.32007575757575757
767,33,0.005039706780696396,0.4142992723821575,0.00011716992312776962,0.009424636476687063,3,22559,False,True,2056,0.1893939393939394
4270,33,0.005039706780696396,0.3472634705133644,8.602513122154016e-05,0.0019749647599989206,0,168570,False,True,1730,0.013257575757575758
1200,33,0.005039706780696396,0.40838218785081704,5.9053681416664236e-05,0.009006549138418012,3,7337,False,True,2000,0.23863636363636365
4057,33,0.005039706780696396,0.42409326424870464,0.00019738383120790608,0.014058602482933709,2,9670,False,False,1462,0.2727272727272727
3650,33,0.005039706780696396,0.3482237821740055,0.00011358911232709337,0.001719673514937219,2,10022,False,True,2086,0.028409090909090908
1392,33,0.005039706780696396,0.36112949481579526,0.00014354733346872288,0.0028560239070376226,0,35147,False,True,1944,0.06439393939393939
2230,33,0.005039706780696396,0.4084840923268871,5.257784970600917e-05,0.007720403065730929,0,1941,False,True,2081,0.17992424242424243
2785,33,0.005039706780696396,0.3997802063618047,6.949805598923926e-05,0.007729584168479881,0,23983,False,False,1475,0.1875
4397,33,0.005039706780696396,0.41359272359777666,0.00011124295154801207,0.008766206465372748,0,22239,False,True,641,0.18181818181818182
1215,33,0.005039706780696396,0.39887914230019494,0.00029109656837908904,0.005881641930881509,0,42290,False,True,1134,0.07386363636363637
734,33,0.005039706780696396,0.3717286403633267,4.6182725500639456e-05,0.00426567792631202,0,18334,False,True,1005,0.09659090909090909
3443,33,0.005039706780696396,0.40772104607721044,0.00025264476852637405,0.008026873926592864,0,9360,False,True,1197,0.11174242424242424
1515,33,0.005039706780696396,0.3955539446659418,0.00010654391901282514,0.005544658703988594,0,28586,False,True,1058,0.10227272727272728
1443,33,0.005039706780696396,0.43095958931157036,0.00018670620410227566,0.013324321244683924,1,1885,False,False,557,0.20833333333333334
5051,33,0.005039706780696396,0.42234262125902994,5.8758605834078294e-05,0.01245481302847977,1,101854,True,False,1254,0.2556818181818182
4647,33,0.005039706780696396,0.41709663035862155,3.2610282669954e-05,0.011126092676044823,0,1555,False,False,668,0.17803030303030304
2084,33,0.005039706780696396,0.437876153537515,0.00015626086876161096,0.01640607186557791,1,13592,False,False,3074,0.2159090909090909
6337,33,0.005039706780696396,0.43232536643338176,0.00011558295537810439,0.014155979442110167,1,1374,False,True,663,0.22537878787878787
5645,33,0.005039706780696396,0.3923542453112829,1.6010645109552492e-05,0.00932144717346433,3,72936,True,True,1872,0.4128787878787879
3585,33,0.005039706780696396,0.435054149225965,0.0001133057650057106,0.014928500006180576,1,3489,False,True,1088,0.24053030303030304
2166,33,0.005039706780696396,0.37643000862316756,5.6713288881919055e-05,0.004141459340642994,0,8198,False,True,1986,0.15151515151515152
2892,33,0.005039706780696396,0.4081022125272671,6.99512672068964e-05,0.0077538274707265285,0,21738,False,True,1612,0.19507575757575757
324,33,0.005039706780696396,0.4039232619826044,7.103369846914325e-05,0.0075593274411420025,2,18742,False,False,2090,0.12878787878787878
5398,33,0.005039706780696396,0.42836582493785164,3.673660687066086e-05,0.014791502736689756,1,5998,False,False,1446,0.26515151515151514
1491,33,0.005039706780696396,0.3569754129640735,3.884729504380741e-05,0.0030947893172180658,2,28474,False,False,1074,0.3125
4337,33,0.005039706780696396,0.3527447072132737,6.360027065473761e-05,0.002485108272126281,0,90689,False,False,2030,0.017045454545454544
4626,33,0.005039706780696396,0.37105457018190063,3.710121852325503e-05,0.004534076396638307,2,6973,False,False,2289,0.23674242424242425
3578,33,0.005039706780696396,0.3618279272807648,0.00011241332944985991,0.003703468872717566,2,101280,False,False,2351,0.10037878787878787
10,33,0.005039706780696396,0.4383451599946445,3.6384524379231724e-05,0.018553868463811813,1,5835,False,True,1385,0.3731060606060606
2184,33,0.005039706780696396,0.39545838869428673,4.678045083368778e-05,0.007195123836294541,3,97104,True,True,1478,0.1893939393939394
432,33,0.005039706780696396,0.40675860355323645,4.634526722618572e-05,0.008083285841410293,2,15804,False,True,2179,0.24053030303030304
4325,33,0.005039706780696396,0.3521944922547332,5.716071778083877e-05,0.0024704861191486263,0,11723,False,True,1325,0.0928030303030303
6195,33,0.005039706780696396,0.4186700767263427,0.00019611250516003476,0.011103127651484572,2,838,False,False,1993,0.26136363636363635
2702,33,0.005039706780696396,0.4259970073515061,5.136313049017395e-05,0.01454835742433406,1,1220,False,False,1214,0.22916666666666666
3649,33,0.005039706780696396,0.40891775432461125,0.0002916154523240816,0.007128696377177721,2,8502,False,True,767,0.11742424242424243
701,33,0.005039706780696396,0.39572127878165225,0.00015415300191275026,0.007538678247963467,1,26204,False,True,2500,0.17613636363636365
3664,33,0.005039706780696396,0.39790957705396207,8.986354882873085e-05,0.006355278170799519,2,18678,False,False,1079,0.2196969696969697
902,33,0.005039706780696396,0.43053455191005324,5.24086984890266e-05,0.014094246899631714,2,11571,False,False,1684,0.25757575757575757
4381,33,0.005039706780696396,0.39885484558689166,3.0005011526618322e-05,0.010377714309587305,3,21365,False,True,1124,0.23106060606060605
690,32,0.004886988393402566,0.3941491602961536,0.00016523576889569694,0.007644344707042919,0,10423,False,False,805,0.1310483870967742
2585,32,0.004886988393402566,0.3435466946484785,0.0003288928629234955,0.00249820515513164,0,13451,False,True,258,0.10685483870967742
5237,32,0.004886988393402566,0.40863704443334997,0.00010229062279945362,0.007742003005641945,2,2580,False,False,2006,0.22782258064516128
5405,32,0.004886988393402566,0.42644089873005536,0.00011815731248956287,0.013254240468854189,1,2315,False,True,965,0.21975806451612903
3106,32,0.004886988393402566,0.43749582414645555,0.00013783874285142216,0.016407795756246367,1,1489,False,False,1541,0.25201612903225806
5171,32,0.004886988393402566,0.41893793985924505,7.991667134269572e-05,0.011112872710547683,2,23510,False,False,2526,0.24193548387096775
3852,32,0.004886988393402566,0.41593088991932925,7.043819851343608e-05,0.007825005488053448,2,4770,False,True,2258,0.11895161290322581
6338,32,0.004886988393402566,0.41184980187433173,7.276565535863642e-05,0.007277498215700122,0,16081,False,True,1311,0.1935483870967742
4112,32,0.004886988393402566,0.3455408970976253,3.374800115086855e-05,0.0023695585221801766,0,7630,False,False,1141,0.0907258064516129
3978,32,0.004886988393402566,0.40850957639278807,5.124680317003682e-05,0.008125117119091483,0,99732,False,True,1648,0.16532258064516128
4144,32,0.004886988393402566,0.41601016518424394,0.00017441465265416947,0.007516324168218503,0,5324,False,False,1577,0.14717741935483872
891,32,0.004886988393402566,0.3421465147873341,1.4961641487789659e-05,0.002034005675971615,4,4703,False,True,946,0.5362903225806451
2158,32,0.004886988393402566,0.36890140845070424,3.5448844554489227e-05,0.0035999803734722805,2,1209,False,True,2111,0.3487903225806452
2781,32,0.004886988393402566,0.39474318784663615,9.175210133552606e-05,0.0050608770280539585,0,29859,False,True,755,0.12701612903225806
5682,32,0.004886988393402566,0.40492239193618207,7.720473769151077e-05,0.007604560539092828,4,2762,False,False,1552,0.20967741935483872
5259,32,0.004886988393402566,0.42788995621773507,0.00041743372921931345,0.011542951475195497,1,3101,False,False,1889,0.16330645161290322
4994,32,0.004886988393402566,0.3639597576566061,0.00011088979408529677,0.0026650582597181017,4,15946,False,True,1009,0.2721774193548387
6312,32,0.004886988393402566,0.4069608452454941,9.801986406659201e-05,0.006988094897505208,0,8128,False,True,667,0.1693548387096774
3856,32,0.004886988393402566,0.4110483364720653,6.568954117048401e-05,0.01021183781287708,3,5837,False,True,1934,0.25201612903225806
3134,32,0.004886988393402566,0.36811333483247133,2.2649569924849067e-05,0.004307100805414404,2,3224,False,False,772,0.39314516129032256
5039,32,0.004886988393402566,0.41601016518424394,8.371535300776986e-05,0.010395744646329993,3,26084,False,False,2211,0.3165322580645161
2545,32,0.004886988393402566,0.41327947488008077,4.631180109142149e-05,0.010219614675744861,2,2151,False,False,1768,0.21370967741935484
3971,32,0.004886988393402566,0.35134410044535064,4.2264337565226884e-05,0.0034870979089627685,0,76121,False,False,1305,0.018145161290322582
455,32,0.004886988393402566,0.4241756818034592,0.0002222164039986255,0.014386928334107764,1,3523,False,True,1128,0.33669354838709675
2493,32,0.004886988393402566,0.3876161723790919,2.713733003911755e-05,0.006813577097441631,3,7762,False,False,1288,0.17540322580645162
5871,32,0.004886988393402566,0.4049724781990228,0.00019644883481215094,0.007702570661330777,2,3372,False,False,1315,0.2600806451612903
769,32,0.004886988393402566,0.42932074482035143,3.8751890260394384e-05,0.016011724299034375,1,2984,False,False,1373,0.32661290322580644
2824,32,0.004886988393402566,0.42280622457545036,3.8273776713661545e-05,0.012308455708321711,3,2560,False,False,2394,0.3064516129032258
879,32,0.004886988393402566,0.4123425692695214,5.214472636514592e-05,0.010105235505282627,1,15310,False,False,1915,0.23790322580645162
2130,32,0.004886988393402566,0.4051729472186127,0.0001681390568087239,0.007277106206729848,2,512,False,False,1435,0.08266129032258064
2363,32,0.004886988393402566,0.40337583933961685,4.886307828315667e-05,0.007500422021553919,2,83242,True,False,754,0.21169354838709678
3190,32,0.004886988393402566,0.378913257334645,7.154998343692791e-05,0.004456681469812573,0,46394,False,True,2079,0.11290322580645161
6284,32,0.004886988393402566,0.40295384615384616,0.00015161908432529075,0.006133636513437025,0,78066,False,True,2142,0.10483870967741936
4413,32,0.004886988393402566,0.3815406129821699,4.25901001726366e-05,0.005387066622381534,2,11125,False,True,2291,0.1693548387096774
13,32,0.004886988393402566,0.35844098970878036,4.3194120698732794e-05,0.0035615406466064626,0,137365,False,True,1333,0.04435483870967742
5367,32,0.004886988393402566,0.4273035760897938,0.00018029507530065863,0.012143304513142689,5,13325,False,True,741,0.2157258064516129
5527,32,0.004886988393402566,0.35908966273649573,2.7184787537988767e-05,0.003985170974131749,0,50468,False,True,1006,0.05443548387096774
2951,32,0.004886988393402566,0.3419321148825065,1.0448202417976187e-05,0.003140758465711347,2,19372,False,False,1939,0.37701612903225806
4575,32,0.004886988393402566,0.34937573364635577,4.969120781729468e-05,0.002513705261024669,4,16778,False,True,1134,0.17540322580645162
1533,32,0.004886988393402566,0.422506129823203,3.511258062823855e-05,0.012207115686288943,2,3593,False,True,1119,0.21370967741935484
5200,32,0.004886988393402566,0.43059117511672257,0.00018436280828034864,0.013098124792861226,5,14387,False,False,574,0.22379032258064516
777,32,0.004886988393402566,0.4009061409416519,5.111481742208468e-05,0.008117248986636554,2,3777,False,False,1800,0.3165322580645161
3181,32,0.004886988393402566,0.3394856905848196,5.890345749865678e-05,0.0012187247818776414,4,8842,False,True,2678,0.3528225806451613
3941,32,0.004886988393402566,0.4395810955961332,5.7953934020629075e-05,0.01686830553284494,1,790,False,False,1613,0.25806451612903225
5023,32,0.004886988393402566,0.35738456500382054,2.0066725079983682e-05,0.0042844001690082205,3,42764,True,True,2868,0.0907258064516129
2744,32,0.004886988393402566,0.41182389937106917,5.2041056947955376e-05,0.00804247393374297,0,13980,False,True,973,0.2620967741935484
2426,32,0.004886988393402566,0.3807862293556641,3.320413410020681e-05,0.006600570053780006,3,36949,False,False,2238,0.16330645161290322
5241,32,0.004886988393402566,0.40166850693166484,0.00014689874843007122,0.007103740933209394,1,6046,False,True,2074,0.0967741935483871
1991,32,0.004886988393402566,0.41187570763618064,0.00023159315799272618,0.00816269197754953,0,1899,False,True,1446,0.15524193548387097
1203,32,0.004886988393402566,0.4336423841059603,3.184805901340344e-05,0.016501464471590427,2,704,False,False,1395,0.28225806451612906
5875,32,0.004886988393402566,0.3952674151877339,4.229386663388557e-05,0.008204881260665731,1,25264,False,True,1556,0.21975806451612903
837,32,0.004886988393402566,0.42920818038804404,6.615372667358434e-05,0.012992445313774175,1,14904,False,False,1333,0.23790322580645162
6525,32,0.004886988393402566,0.397305988714277,8.696402297726255e-05,0.006792935299693303,2,9666,False,False,3103,0.2217741935483871
5025,32,0.004886988393402566,0.3997557997557998,5.1588031139991635e-05,0.007654501748444657,2,16680,False,True,1498,0.3407258064516129
2798,32,0.004886988393402566,0.4025574818640108,0.0002466743653564766,0.006610702856433377,0,12981,False,False,982,0.10080645161290322
2114,32,0.004886988393402566,0.4146140695244729,2.6446999912597587e-05,0.012072370594524637,3,1839,False,False,1187,0.4032258064516129
5169,32,0.004886988393402566,0.4143517053723976,0.00015557621539966869,0.0068085267798442435,4,4646,False,False,3352,0.09475806451612903
3691,32,0.004886988393402566,0.40723925617264756,9.798924884403822e-05,0.00762394503963863,0,13690,False,True,1812,0.12903225806451613
1401,32,0.004886988393402566,0.43084616396894326,2.731927819691804e-05,0.014817726322668463,2,18017,False,True,2730,0.29435483870967744
890,32,0.004886988393402566,0.3782347504621072,8.934155458769277e-05,0.005981713720680358,2,4188,False,False,2218,0.29838709677419356
4938,32,0.004886988393402566,0.3938409719716107,0.00010398796842822179,0.006685694769734551,3,36350,False,True,1071,0.14919354838709678
5058,32,0.004886988393402566,0.4310446975182674,4.588163802555752e-05,0.015329629309704596,2,5066,False,True,683,0.2782258064516129
2354,32,0.004886988393402566,0.3993413429285845,0.00010832210432677161,0.0064391009373314404,3,21734,False,False,1663,0.13306451612903225
5326,32,0.004886988393402566,0.4063042938694465,0.00022070747089501612,0.009555693029778732,1,14967,False,False,1070,0.23790322580645162
3704,32,0.004886988393402566,0.3801672085462146,4.914186764812636e-05,0.005359551546019282,0,131924,True,False,2173,0.09475806451612903
3090,32,0.004886988393402566,0.3817853186403125,7.972487132875266e-05,0.00488635591704723,0,25025,False,True,1252,0.10483870967741936
